721567,18-Feb,2.4,2,8.11,2,1,SK Telecom T1,27.66666667,0,0,0,3.737716667,0,8.161783333,1,0,17.56503333,3056,3902,-846,4836,6212,-1376,3323,4532,-1209,49,98,-49,78,174,-96
721567,18-Feb,2.4,2,8.11,3,1,SK Telecom T1,27.66666667,0,0,0,3.737716667,0,8.161783333,1,0,17.56503333,3388,2325,1063,5311,3522,1789,4267,2892,1375,86,15,71,148,29,119
721567,18-Feb,2.4,2,8.11,4,1,SK Telecom T1,27.66666667,0,0,0,3.737716667,0,8.161783333,1,0,17.56503333,2848,4067,-1219,5361,5952,-591,3207,3580,-373,66,85,-19,129,146,-17
721567,18-Feb,2.4,2,8.11,5,1,SK Telecom T1,27.66666667,0,0,1,3.737716667,0,8.161783333,1,0,17.56503333,1844,2847,-1003,2978,3906,-928,1883,3198,-1315,4,28,-24,10,42,-32
721567,18-Feb,2.4,2,8.11,100,1,SK Telecom T1,27.66666667,0,0,1,3.737716667,0,8.161783333,1,0,17.56503333,14300,16111,-1811,23262,24213,-951,17295,18345,-1050,292,299,-7,496,510,-14
721794,18-Feb,2.6,1,8.11,1,1,SK Telecom T1,24.86666667,0,0,0,11.76068333,0,7.54825,1,1,11.75683333,3378,3392,-14,5941,5057,884,4758,4905,-147,94,94,0,155,145,10
721794,18-Feb,2.6,1,8.11,2,1,SK Telecom T1,24.86666667,0,1,0,11.76068333,0,7.54825,1,1,11.75683333,2167,3205,-1038,3900,4671,-771,2900,4059,-1159,3,61,-58,7,90,-83
721794,18-Feb,2.6,1,8.11,3,1,SK Telecom T1,24.86666667,0,1,0,11.76068333,1,7.54825,1,1,11.75683333,4274,3367,907,6983,5172,1811,5391,4644,747,133,96,37,189,141,48
721794,18-Feb,2.6,1,8.11,4,1,SK Telecom T1,24.86666667,0,1,0,11.76068333,0,7.54825,1,1,11.75683333,3554,3618,-64,5847,5375,472,3626,3340,286,105,96,9,158,140,18
721794,18-Feb,2.6,1,8.11,5,1,SK Telecom T1,24.86666667,1,0,0,11.76068333,0,7.54825,1,1,11.75683333,2055,2141,-86,3699,3207,492,2749,3023,-274,14,18,-4,22,32,-10
721794,18-Feb,2.6,1,8.11,100,1,SK Telecom T1,24.86666667,1,1,0,11.76068333,1,7.54825,1,1,11.75683333,15428,15723,-295,26370,23482,2888,19424,19971,-547,349,365,-16,531,548,-17
